time(yyyymm) ts_sst
198110 0.235265
198111 0.162706
198112 0.219412
198201 0.186819
198202 0.112394
198203 0.096788
198204 0.159566
198205 0.241109
198206 0.218453
198207 0.118706
198208 0.162966
198209 0.257053
198210 0.390375
198211 0.415305
198212 0.478730
198301 0.566094
198302 0.552734
198303 0.494013
198304 0.436523
198305 0.412391
198306 0.495467
198307 0.361341
198308 0.330318
198309 0.235916
198310 0.133388
198311 0.077727
198312 0.201707
198401 0.181748
198402 0.165190
198403 0.224630
198404 0.167880
198405 0.011655
198406 -0.034977
198407 0.025149
198408 0.047065
198409 0.195278
198410 -0.043456
198411 -0.036333
198412 -0.142024
198501 -0.082011
198502 -0.081434
198503 -0.094910
198504 -0.123346
198505 -0.097462
198506 -0.144562
198507 -0.035819
198508 -0.024346
198509 -0.017418
198510 -0.036162
198511 0.033693
198512 0.043818
198601 -0.032061
198602 0.093393
198603 0.037098
198604 0.055388
198605 0.070881
198606 0.142582
198607 0.144959
198608 0.091576
198609 0.184542
198610 0.239793
198611 0.254055
198612 0.182990
198701 0.239429
198702 0.191249
198703 0.396391
198704 0.336922
198705 0.488253
198706 0.491507
198707 0.522381
198708 0.579529
198709 0.592261
198710 0.623872
198711 0.693307
198712 0.553204
198801 0.579275
198802 0.498088
198803 0.528776
198804 0.421604
198805 0.295470
198806 0.191913
198807 0.154462
198808 0.222764
198809 0.184945
198810 0.033905
198811 -0.055823
198812 -0.072635
198901 -0.104609
198902 -0.065999
198903 -0.058531
198904 -0.032173
198905 0.004631
198906 -0.024652
198907 0.165122
198908 0.140135
198909 0.178825
198910 0.175868
198911 0.156598
198912 0.178543
199001 0.142432
199002 0.330503
199003 0.271340
199004 0.302158
199005 0.289060
199006 0.240036
199007 0.247585
199008 0.285718
199009 0.274555
199010 0.352132
199011 0.281836
199012 0.342109
199101 0.330033
199102 0.278466
199103 0.266869
199104 0.314041
199105 0.409889
199106 0.390942
199107 0.432610
199108 0.391624
199109 0.310362
199110 0.280392
199111 0.250233
199112 0.324993
199201 0.295216
199202 0.324238
199203 0.286753
199204 0.353323
199205 0.424861
199206 0.349220
199207 0.306125
199208 0.207079
199209 0.198953
199210 0.131587
199211 0.085785
199212 0.099087
199301 0.147286
199302 0.174665
199303 0.246045
199304 0.294934
199305 0.381320
199306 0.321350
199307 0.305205
199308 0.225845
199309 0.267259
199310 0.260555
199311 0.349500
199312 0.290738
199401 0.340963
199402 0.231263
199403 0.301601
199404 0.295350
199405 0.307672
199406 0.255011
199407 0.201347
199408 0.211674
199409 0.213920
199410 0.394546
199411 0.371601
199412 0.358947
199501 0.389651
199502 0.479001
199503 0.426041
199504 0.413835
199505 0.388058
199506 0.465659
199507 0.489682
199508 0.357939
199509 0.316412
199510 0.223007
199511 0.289693
199512 0.266735
199601 0.230942
199602 0.305772
199603 0.313131
199604 0.274766
199605 0.217844
199606 0.276553
199607 0.317182
199608 0.281337
199609 0.306204
199610 0.253371
199611 0.204774
199612 0.171898
199701 0.109932
199702 0.078451
199703 0.197265
199704 0.245802
199705 0.399547
199706 0.472561
199707 0.569626
199708 0.619318
199709 0.721137
199710 0.842886
199711 0.933365
199712 0.973440
199801 0.948467
199802 0.995542
199803 0.908558
199804 0.842932
199805 0.807420
199806 0.621153
199807 0.637814
199808 0.536091
199809 0.384776
199810 0.308317
199811 0.277918
199812 0.221878
199901 0.007550
199902 0.080844
199903 0.165027
199904 0.127835
199905 0.125426
199906 0.063488
199907 0.199010
199908 0.120421
199909 0.125663
199910 0.088580
199911 0.036563
199912 0.079388
200001 0.055596
200002 0.089111
200003 0.133374
200004 0.161326
200005 0.128962
200006 0.066371
200007 0.098355
200008 0.299666
200009 0.304238
200010 0.238381
200011 0.239615
200012 0.079798
200101 0.209228
200102 0.179645
200103 0.346870
200104 0.355602
200105 0.400413
200106 0.390327
200107 0.367966
200108 0.376545
200109 0.357517
200110 0.354992
200111 0.303696
200112 0.298333
200201 0.379649
200202 0.325236
200203 0.484146
200204 0.504639
200205 0.519825
200206 0.539781
200207 0.465131
200208 0.433191
200209 0.416566
200210 0.523890
200211 0.518978
200212 0.662239
200301 0.628763
200302 0.584011
200303 0.559387
200304 0.503411
200305 0.352922
200306 0.390729
200307 0.501752
200308 0.578792
200309 0.565741
200310 0.617937
200311 0.540490
200312 0.466067
200401 0.530194
200402 0.503393
200403 0.414909
200404 0.459514
200405 0.279818
200406 0.240168
200407 0.298807
200408 0.393824
200409 0.551158
200410 0.493225
200411 0.541030
200412 0.585239
200501 0.570225
200502 0.459068
200503 0.592218
200504 0.510285
200505 0.581649
200506 0.456224
200507 0.391206
200508 0.449490
200509 0.367727
200510 0.344297
200511 0.301434
200512 0.282422
200601 0.290577
200602 0.324574
200603 0.311797
200604 0.349286
200605 0.414723
200606 0.468478
200607 0.390824
200608 0.475204
200609 0.501016
200610 0.513388
200611 0.594575
200612 0.615355
200701 0.585850
200702 0.521740
200703 0.392827
200704 0.429772
200705 0.326637
200706 0.425707
200707 0.376851
200708 0.293188
200709 0.235043
200710 0.135169
200711 0.048032
200712 0.027647
200801 0.013561
200802 0.008917
200803 0.101828
200804 0.145869
200805 0.192198
200806 0.206981
200807 0.276494
200808 0.386376
200809 0.478264
200810 0.370509
200811 0.314696
200812 0.278432
200901 0.306597
200902 0.247408
200903 0.312933
200904 0.398451
200905 0.549619
200906 0.637819
200907 0.685605
200908 0.714507
200909 0.614533
200910 0.667289
200911 0.670256
200912 0.758182
201001 0.741076
201002 0.748915
201003 0.754693
201004 0.810118
201005 0.724606
201006 0.589201
201007 0.499535
201008 0.373975
201009 0.246227
201010 0.229003
201011 0.124936
201012 0.164007
201101 0.089865
201102 0.178748
201103 0.208548
201104 0.218451
201105 0.266328
201106 0.274973
201107 0.333039
201108 0.288857
201109 0.193316
201110 0.135224
201111 0.153393
201112 0.172227
201201 0.154221
201202 0.201330
201203 0.204111
201204 0.367417
201205 0.402404
201206 0.400205
201207 0.364857
201208 0.422996
201209 0.497375
201210 0.467816
201211 0.569829
201212 0.487976
201301 0.374471
201302 0.427785
201303 0.409806
201304 0.454313
201305 0.475932
201306 0.292638
201307 0.330971
201308 0.416108
201309 0.439085
201310 0.391533
201311 0.464933
201312 0.441995
201401 0.398699
201402 0.332765
201403 0.385121
201404 0.500637
201405 0.642950
201406 0.671800
201407 0.540706
201408 0.569154
201409 0.585878
201410 0.609832
201411 0.607517
201412 0.633610
201501 0.589206
201502 0.570816
201503 0.599655
201504 0.697386
201505 0.706969
201506 0.730307
201507 0.859598
201508 0.842728
201509 0.998028
201510 0.981084
201511 1.014201
201512 1.104092
201601 1.159150
201602 1.000728
201603 1.095264
201604 0.932658
201605 0.839326
201606 0.844709
201607 0.778863
201608 0.722770
201609 0.637947
201610 0.646114
201611 0.633896
201612 0.640128
201701 0.615878
201702 0.623995
201703 0.676291
201704 0.785114
201705 0.744024
201706 0.677982
201707 0.658435
201708 0.721389
201709 0.611690
201710 0.573277
201711 0.530316
201712 0.393006
201801 0.376084
201802 0.306672
201803 0.367633
201804 0.468958
201805 0.457556
201806 0.421645
201807 0.431005
201808 0.529983
201809 0.580638
201810 0.653097
201811 0.670421
201812 0.709459
201901 0.626474
201902 0.608519
201903 0.698377
201904 0.745321
201905 0.684729
201906 0.671767
201907 0.681653
201908 0.669082
201909 0.625149
201910 0.712908
201911 0.800447
201912 0.796380
202001 0.897989
202002 0.804150
202003 0.882820
202004 0.953732
202005 0.774482
202006 0.671804
202007 0.709917
202008 0.703279
202009 0.500568
202010 0.456513
202011 0.421199
202012 0.382928
202101 0.309952
202102 0.262223
202103 0.296818
202104 0.376420
202105 0.451064
202106 0.479301
202107 0.572673
202108 0.615734
202109 0.575253
202110 0.552982
202111 0.491111
202112 0.289103
202201 0.490749
202202 0.433791
202203 0.501429
202204 0.466032
202205 0.394947
202206 0.498961
202207 0.351246
202208 0.461779
202209 0.408332
202210 0.374956
202211 0.360651
202212 0.443515
202301 0.445588
202302 0.414583
202303 0.581310
202304 0.822994
202305 0.872358
202306 0.888393
202307 0.944602
202308 1.047964
202309 1.043635
202310 1.030006
202311 1.118791
202312 1.102875
202401 1.289720
202402 1.227977
202403 1.159968
202404 1.132149
202405 0.991821
202406 0.843513
202407 0.852355
202408 0.871692
202409 0.798999
202410 0.815436
202411 0.821274
202412 0.653235
202501 0.621467
202502 0.707213
202503 0.725947
202504 0.667762
202505 0.673354
202506 0.627145
