time(yyyymm) ts_sst
199312 26.989162
199401 26.965663
199402 27.058013
199403 27.436352
199404 27.693868
199405 27.630570
199406 27.159023
199407 26.681595
199408 26.479252
199409 26.573000
199410 26.934121
199411 27.087214
199412 27.064919
199501 27.055844
199502 27.309273
199503 27.577956
199504 27.798813
199505 27.698739
199506 27.368976
199507 26.907280
199508 26.604443
199509 26.621233
199510 26.808281
199511 26.962739
199512 26.906154
199601 26.896619
199602 27.152561
199603 27.472127
199604 27.646116
199605 27.575529
199606 27.239618
199607 26.785645
199608 26.563348
199609 26.663224
199610 26.822700
199611 26.933818
199612 26.893208
199701 26.823761
199702 26.967087
199703 27.378531
199704 27.676768
199705 27.729991
199706 27.463905
199707 27.039075
199708 26.897174
199709 27.077806
199710 27.403874
199711 27.578837
199712 27.618784
199801 27.560511
199802 27.755750
199803 27.983879
199804 28.150223
199805 28.066045
199806 27.534498
199807 27.087268
199808 26.835955
199809 26.748154
199810 26.899956
199811 27.048256
199812 26.891118
199901 26.742710
199902 26.962666
199903 27.398084
199904 27.573712
199905 27.481304
199906 27.025766
199907 26.678034
199908 26.418676
199909 26.545938
199910 26.681795
199911 26.796060
199912 26.805528
200001 26.795210
200002 27.003619
200003 27.333496
200004 27.615689
200005 27.490686
200006 27.033063
200007 26.622804
200008 26.539390
200009 26.689686
200010 26.860259
200011 26.985566
200012 26.879776
200101 26.884521
200102 27.078794
200103 27.534940
200104 27.784175
200105 27.717553
200106 27.328437
200107 26.834583
200108 26.636547
200109 26.723979
200110 26.977247
200111 27.070536
200112 27.037265
200201 27.047197
200202 27.201537
200203 27.627383
200204 27.893105
200205 27.820494
200206 27.452379
200207 26.938519
200208 26.695100
200209 26.791760
200210 27.110836
200211 27.257009
200212 27.341607
200301 27.236316
200302 27.407503
200303 27.725355
200304 27.925503
200305 27.745659
200306 27.334999
200307 26.977477
200308 26.851234
200309 26.901574
200310 27.188219
200311 27.272649
200312 27.194179
200401 27.219178
200402 27.400286
200403 27.609404
200404 27.854139
200405 27.645729
200406 27.226926
200407 26.860675
200408 26.696130
200409 26.866227
200410 27.081035
200411 27.254085
200412 27.268015
200501 27.277153
200502 27.361922
200503 27.770121
200504 27.922855
200505 27.854388
200506 27.375766
200507 26.887071
200508 26.731396
200509 26.779489
200510 26.947745
200511 26.987366
200512 26.971481
200601 26.992917
200602 27.179231
200603 27.495454
200604 27.782004
200605 27.785570
200606 27.395164
200607 26.932902
200608 26.771551
200609 26.917253
200610 27.130952
200611 27.336113
200612 27.326999
200701 27.240400
200702 27.380673
200703 27.571144
200704 27.817394
200705 27.704520
200706 27.362472
200707 26.918379
200708 26.633054
200709 26.667485
200710 26.752400
200711 26.778647
200712 26.745383
200801 26.735495
200802 26.917383
200803 27.300255
200804 27.603441
200805 27.571407
200806 27.176452
200807 26.825792
200808 26.699394
200809 26.830301
200810 26.994072
200811 27.077823
200812 27.040597
200901 27.016154
200902 27.127391
200903 27.529148
200904 27.827502
200905 27.884261
200906 27.583041
200907 27.151012
200908 26.973809
200909 27.023954
200910 27.267307
200911 27.395117
200912 27.453374
201001 27.432864
201002 27.628556
201003 27.986297
201004 28.213969
201005 28.033833
201006 27.545568
201007 26.979998
201008 26.666983
201009 26.643493
201010 26.835760
201011 26.892714
201012 26.867696
201101 26.825470
201102 27.046110
201103 27.404822
201104 27.632473
201105 27.606728
201106 27.264878
201107 26.788968
201108 26.576523
201109 26.610817
201110 26.784105
201111 26.934957
201112 26.877054
201201 26.883263
201202 27.110875
201203 27.394655
201204 27.753730
201205 27.762171
201206 27.343064
201207 26.910711
201208 26.741727
201209 26.864896
201210 27.077875
201211 27.274381
201212 27.260793
201301 27.149960
201302 27.313498
201303 27.669528
201304 27.906950
201305 27.816484
201306 27.286649
201307 26.877401
201308 26.678957
201309 26.817646
201310 27.012824
201311 27.202739
201312 27.138359
201401 27.099028
201402 27.226003
201403 27.606942
201404 27.935535
201405 27.990068
201406 27.612227
201407 27.057568
201408 26.879669
201409 26.971686
201410 27.235070
201411 27.367913
201412 27.334989
201501 27.283709
201502 27.428062
201503 27.778338
201504 28.106703
201505 28.107607
201506 27.705250
201507 27.296336
201508 27.115989
201509 27.333502
201510 27.617962
201511 27.775673
201512 27.770106
201601 27.841172
201602 27.892791
201603 28.271684
201604 28.384684
201605 28.225581
201606 27.812901
201607 27.305434
201608 27.067168
201609 27.083237
201610 27.265465
201611 27.366149
201612 27.364567
201701 27.397445
201702 27.586574
201703 27.927770
201704 28.162127
201705 28.105725
201706 27.670280
201707 27.260812
201708 27.073053
201709 27.071356
201710 27.223206
201711 27.307386
201712 27.161494
201801 27.140085
201802 27.293291
201803 27.618573
201804 27.944771
201805 27.914022
201806 27.480112
201807 27.047241
201808 26.883978
201809 27.011872
201810 27.330097
201811 27.478322
201812 27.470911
201901 27.424232
201902 27.605464
201903 27.949624
201904 28.220847
201905 28.157753
201906 27.776890
201907 27.291805
201908 27.025476
201909 27.071815
201910 27.403561
201911 27.594463
201912 27.605580
202001 27.626339
202002 27.692607
202003 28.063209
202004 28.344044
202005 28.181110
202006 27.707054
202007 27.283965
202008 27.014222
202009 26.972424
202010 27.101959
202011 27.193574
202012 27.113137
202101 27.009918
202102 27.211110
202103 27.603131
202104 27.846608
202105 27.830444
202106 27.464037
202107 27.103478
202108 26.907237
202109 26.947140
202110 27.099163
202111 27.224584
202112 27.119990
202201 27.234264
202202 27.323488
202203 27.673452
202204 27.840147
202205 27.728184
202206 27.405417
202207 26.917367
202208 26.751958
202209 26.810979
202210 26.986575
202211 27.135410
202212 27.147507
202301 27.119298
202302 27.293885
202303 27.832194
202304 28.236442
202305 28.186321
202306 27.841977
202307 27.462262
202308 27.314660
202309 27.429879
202310 27.647077
202311 27.849953
202312 27.865939
202401 27.940224
202402 28.114942
202403 28.311379
202404 28.580114
202405 28.345268
202406 27.855107
202407 27.396141
202408 27.156049
202409 27.193654
202410 27.455976
202411 27.548527
202412 27.391555
